periodo,temperatura_minima,temperatura_media,temperatura_maxima,humedad,velocidad_viento,direccion_viento,velocidad_max_viento,barometro,mm_lluvia,radiacion_solar
2014-04-15,10.1,14.1,2.2,40.6,,,,1001.2,0.0,
2014-04-16,5.0,13.7,-1.2,60.1,,,,1014.6,0.0,
2014-04-17,6.3,16.3,-2.1,61.8,,,,1012.4,0.0,
2014-04-18,8.3,16.9,0.7,63.8,,,,1014.8,0.0,
2014-04-19,10.6,20.1,2.6,65.6,,,,1011.5,0.0,
2014-04-20,10.5,20.0,3.1,81.0,,,,1014.6,0.0,
2014-04-21,14.8,22.7,9.8,74.6,,,,1015.6,0.0,
2014-04-22,14.4,16.4,12.6,79.1,,,,1010.5,0.0,
2014-04-23,17.2,21.1,13.9,76.8,,,,1000.6,0.0,
2014-04-24,13.2,17.2,3.6,39.1,,,,1008.8,0.0,
2014-04-25,6.0,15.5,-1.6,61.6,,,,1015.4,0.0,
2014-04-26,8.3,20.6,-1.1,63.1,,,,1007.9,0.0,
2014-04-27,12.1,19.1,3.7,55.3,,,,995.7,0.0,
2014-05-01,9.0,16.6,2.1,45.7,,,,1001.6,0.0,2473.8
2014-05-02,7.3,14.6,2.4,58.2,,,,1004.1,0.0,2469.5
2014-05-03,13.1,19.0,5.3,52.6,,,,997.2,0.0,2239.3
2014-05-04,15.2,20.1,6.7,34.6,,,,997.7,0.0,2485.3
2014-05-05,10.8,19.4,3.3,50.2,,,,1004.6,0.0,1601.3
2014-05-06,9.2,16.8,2.2,61.9,,,,1006.2,0.0,1664.8
2014-05-07,10.8,17.5,5.9,79.6,,,,1015.2,0.0,2332.0
2014-05-08,12.8,19.6,8.2,78.1,,,,1014.3,0.0,2240.0
2014-05-09,12.7,18.7,8.1,76.4,,,,1007.8,0.0,1977.5
2014-05-10,10.6,16.3,2.4,65.5,,,,1012.2,0.8,2144.0
2014-05-11,6.5,16.8,-2.6,65.5,,,,1011.6,0.0,2303.3
2014-05-12,10.2,18.0,4.7,54.7,,,,999.8,0.0,1034.0
2014-05-13,3.9,13.2,-2.1,64.0,,,,1001.2,0.0,1342.5
2014-05-14,4.7,12.6,-1.9,58.6,,,,1005.6,0.0,2174.0
2014-05-15,3.4,13.6,-5.2,69.4,,,,1011.1,0.0,2149.3
2014-05-16,8.7,11.8,3.6,73.7,,,,1005.0,1.8,942.8
2014-05-17,7.9,13.7,3.1,59.6,,,,1012.8,0.0,2064.3
2014-05-18,5.7,10.6,1.5,81.7,,,,1017.4,0.0,1213.8
2014-05-19,5.8,9.4,0.3,86.0,,,,1016.0,2.2,823.0
2014-05-20,8.6,9.7,7.5,89.3,,,,1015.2,1.4,519.5
2014-05-21,8.1,10.5,5.7,89.0,,,,1014.3,6.0,826.0
2014-05-22,4.1,7.9,0.7,72.9,,,,1022.1,0.2,1926.5
2014-05-23,3.8,12.3,-1.7,74.4,,,,1014.1,0.0,1853.5
2014-05-24,5.7,13.9,-1.3,77.2,,,,1004.9,0.0,1753.5
2014-05-25,9.2,17.1,1.2,60.8,,,,1003.9,0.0,1758.0
2014-05-26,9.6,16.2,3.4,57.6,,,,1005.5,0.0,1310.0
2014-05-27,8.2,17.8,1.1,71.8,,,,1007.7,0.0,1627.8
2014-05-28,10.7,18.6,4.8,73.4,,,,997.8,0.0,1109.0
2014-05-29,11.1,17.8,7.4,68.4,,,,993.3,0.2,1354.0
2014-05-30,8.3,16.3,0.0,64.6,,,,1003.0,0.0,1596.8
2014-05-31,10.6,19.2,3.6,57.8,,,,1003.3,0.0,1688.3
2014-06-01,11.7,16.3,7.3,57.6,,,,996.3,0.0,496.0
2014-06-02,8.3,12.3,4.4,72.6,,,,996.4,0.0,399.5
2014-06-03,8.1,10.3,5.2,87.1,,,,995.1,1.4,460.0
2014-06-04,5.2,6.8,3.5,79.4,,,,997.8,0.8,730.8
2014-06-05,4.7,8.1,1.2,65.8,,,,997.4,0.2,1712.8
2014-06-06,6.1,12.4,2.0,57.3,,,,995.5,0.0,1640.5
2014-06-07,4.0,10.0,-1.0,76.6,,,,994.6,0.2,1302.5
2014-06-08,2.8,11.8,-3.1,83.5,,,,993.5,0.0,1138.3
2014-06-09,7.7,17.6,-1.4,66.2,,,,999.6,0.2,1536.0
2014-06-10,12.8,19.0,8.4,42.5,,,,994.1,0.0,629.0
2014-06-11,10.8,16.0,2.8,53.2,,,,994.7,0.0,919.5
2014-06-12,3.4,10.1,-1.3,65.2,,,,1006.3,0.0,1092.8
2014-06-13,1.1,10.3,-5.4,69.6,,,,1012.5,0.0,1512.0
2014-06-14,5.7,14.7,0.6,61.1,,,,1007.1,0.0,1443.5
2014-06-15,7.6,15.7,0.3,64.5,,,,1005.0,0.0,1501.5
2014-06-16,6.2,12.3,0.3,56.3,,,,1015.1,0.0,1441.0
2014-06-17,2.4,10.2,-3.8,67.6,,,,1021.7,0.0,1607.3
2014-06-18,0.4,11.3,-6.4,70.9,,,,1021.3,0.0,1597.0
2014-06-19,4.1,16.3,-3.2,67.0,,,,1009.9,0.0,1493.0
2014-06-20,5.3,15.4,-0.9,76.8,,,,1002.3,0.0,1378.5
2014-06-21,4.4,9.9,-2.7,86.5,,,,1005.2,0.0,1057.8
2014-06-22,7.4,11.1,3.7,86.1,,,,1003.3,0.2,973.5
2014-06-23,6.5,13.7,0.2,68.3,,,,1006.2,0.0,1553.3
2014-06-24,7.4,14.1,-0.7,49.2,,,,1008.0,0.0,1563.0
2014-06-25,3.8,12.7,-3.6,59.7,,,,1011.3,0.0,1560.0
2014-06-26,4.7,16.1,-4.0,60.7,,,,1009.8,0.0,1563.5
2014-06-27,6.6,18.1,-1.8,61.2,,,,1015.1,0.0,1529.5
2014-06-28,9.3,19.6,-0.1,51.0,,,,1013.6,0.0,1585.5
2014-06-29,6.8,16.4,0.3,59.8,,,,1009.2,0.0,1366.0
2014-06-30,3.8,13.7,-1.6,75.0,,,,1003.7,0.0,1374.3
2014-07-01,6.9,12.1,1.7,68.1,,,,1000.7,0.0,562.0
2014-07-02,6.4,10.1,1.7,62.5,,,,1006.0,0.0,969.5
2014-07-03,2.5,11.5,-5.9,61.0,,,,1004.5,0.0,1536.3
2014-07-04,2.8,9.8,-4.6,63.1,,,,1007.9,0.0,1347.0
2014-07-05,4.2,11.0,-1.2,76.5,,,,1017.2,0.0,1530.8
2014-07-06,5.2,14.5,-4.8,59.7,,,,1006.1,0.0,1426.0
2014-07-07,4.0,10.8,-4.3,46.7,,,,1014.5,0.0,1679.0
2014-07-08,0.2,8.8,-6.9,60.2,,,,1018.4,0.0,1532.0
2014-07-09,0.1,10.1,-8.6,64.3,,,,1024.4,0.0,1728.0
2014-07-10,5.1,11.1,0.3,81.6,,,,1016.7,0.0,1660.8
2014-07-11,3.5,11.3,-2.1,83.0,,,,1008.1,0.0,1640.8
2014-07-12,3.2,14.3,-3.6,77.7,,,,1009.8,0.2,1685.5
2014-07-13,6.0,14.2,-3.3,75.6,,,,1008.3,0.2,1144.5
2014-07-14,11.3,16.4,7.6,80.1,,,,1001.4,0.0,1308.3
2014-07-15,8.0,16.2,-0.2,65.9,,,,1001.8,0.0,1766.0
2014-07-16,3.8,11.4,-1.9,70.5,,,,1009.4,0.0,1190.0
2014-07-17,2.6,11.3,-5.4,70.2,,,,1016.7,0.0,1795.5
2014-07-18,10.5,18.7,4.1,64.0,,,,1009.4,0.2,1743.3
2014-07-19,10.3,18.6,4.3,67.8,,,,1007.1,0.0,1688.0
2014-07-20,9.1,14.6,4.2,72.2,,,,1001.1,0.8,988.0
2014-07-21,7.4,12.6,-0.4,71.2,,,,1005.7,0.6,1811.8
2014-07-22,4.2,11.4,-1.3,60.4,,,,1008.6,0.0,1980.8
2014-07-23,5.0,12.1,-1.0,50.4,,,,1010.5,0.0,1888.3
2014-07-24,1.7,8.7,-5.9,66.4,,,,1011.5,0.0,1084.0
2014-07-25,1.3,4.7,-3.2,61.0,,,,1013.2,0.0,1803.8
2014-07-26,-3.6,4.6,-10.9,51.1,,,,1018.8,0.0,2185.8
2014-07-27,-1.5,7.7,-11.8,68.2,,,,1014.0,1.4,1315.0
2014-07-28,7.2,13.9,2.2,77.5,,,,1001.2,1.0,1387.8
2014-07-29,3.5,10.8,-1.7,87.4,,,,1004.4,0.2,1150.0
2014-07-30,7.3,16.7,-1.2,70.6,,,,1004.3,0.2,1707.3
2014-07-31,11.7,19.4,5.4,56.5,,,,997.0,0.0,2133.0
2014-08-01,10.0,13.7,3.2,72.1,,,,993.5,1.0,969.0
2014-08-02,12.2,17.3,5.2,56.3,,,,986.7,0.0,1876.3
2014-08-03,9.3,14.1,3.4,42.2,,,,997.2,0.0,2339.8
2014-08-04,7.2,14.7,-2.2,49.3,,,,1008.9,0.0,2321.5
2014-08-05,12.0,18.3,7.2,40.0,,,,994.4,0.0,945.8
2014-08-06,8.3,14.8,-0.5,50.6,,,,1003.1,0.0,1935.3
2014-08-07,9.4,16.9,3.7,45.0,,,,1015.2,0.0,2406.5
2014-08-08,7.1,15.3,-1.2,57.4,,,,1007.4,0.0,1224.0
2014-08-09,10.1,14.1,5.1,37.0,,,,999.1,0.0,1167.3
2014-08-10,7.7,13.6,-1.6,37.2,,,,1004.8,0.0,2444.0
2014-08-11,8.0,13.9,0.6,46.2,,,,1003.6,0.2,1936.0
2014-08-12,6.8,13.4,-0.1,40.0,,,,1011.9,0.0,2694.0
2014-08-13,5.6,13.7,-2.2,43.9,,,,1012.6,0.0,2359.0
2014-08-14,3.8,15.4,-4.8,52.1,,,,1005.5,0.0,1888.5
2014-08-15,9.6,21.3,-0.6,37.4,,WSW,,1002.9,0.0,2791.3
2014-08-16,14.4,20.0,9.1,37.9,,W,,1004.7,0.0,1510.8
2014-08-17,19.2,25.7,10.9,41.1,,W,,1004.2,0.0,2659.8
2014-08-18,14.7,23.3,6.3,44.1,,WSW,,1005.3,0.0,2432.3
2014-08-19,7.9,11.5,5.1,61.0,,NNE,,1013.0,0.0,2150.0
2014-08-20,10.9,19.3,4.0,66.4,,S,,1005.0,0.0,2517.5
2014-08-21,10.7,15.2,7.1,70.2,,NE,,1012.2,1.6,1305.3
2014-08-22,9.0,11.5,7.4,85.0,,ENE,,1014.9,0.2,1487.3
2014-08-23,8.4,9.4,7.2,89.2,,,,1011.6,3.4,359.8
2014-08-24,6.3,7.7,5.2,78.8,,SE,,1017.4,0.0,613.3
2014-08-25,5.1,9.2,-0.2,74.0,,SSW,,1021.5,0.2,1978.8
2014-08-26,4.0,13.9,-4.0,78.0,,NE,,1017.7,0.0,3286.3
2014-08-27,6.8,16.2,-1.2,77.7,,NE,,1012.2,0.2,2607.3
2014-08-28,8.9,18.8,-0.6,62.9,,WSW,,1007.4,0.0,3407.3
2014-08-29,9.2,21.3,-0.7,63.6,,WNW,,1004.9,0.0,2526.7
2014-08-30,11.4,19.8,3.7,68.7,,NE,,1002.7,0.0,2081.3
2014-08-31,10.5,19.7,1.0,53.9,,SW,,1007.7,0.0,3598.8
2014-09-01,9.6,14.2,4.8,81.9,,NE,,1007.7,0.6,2057.1
2014-09-02,13.4,20.8,9.1,71.1,,NE,,1007.1,0.0,3485.6
2014-09-03,11.9,14.7,9.6,90.5,,NE,,1009.7,7.4,848.7
2014-09-04,10.6,16.3,4.0,79.3,,NE,,1014.2,0.2,2256.1
2014-09-05,11.6,15.9,8.4,67.8,,NE,,1011.4,1.4,2364.9
2014-09-06,9.2,13.5,5.9,74.6,,SSE,,1004.8,1.2,1996.4
2014-09-07,9.8,17.2,0.7,64.0,,S,,1001.0,0.2,3728.3
2014-09-08,9.1,19.8,-0.9,61.9,,WSW,,996.6,0.6,1790.3
2014-09-09,10.9,15.5,7.7,35.3,,W,,996.3,0.0,4094.8
2014-09-10,10.1,16.0,5.3,45.8,,WSW,,1003.7,0.2,3268.4
2014-09-11,9.2,17.2,0.3,50.8,,SW,,1006.5,0.0,4254.6
2014-09-12,10.3,16.3,4.9,44.5,,W,,1003.7,0.0,3919.8
2014-09-13,10.3,21.6,-1.2,52.1,,W,,1008.8,0.0,4367.2
2014-09-14,13.8,22.0,3.9,34.0,,W,,1010.4,0.0,4551.5
2014-09-15,12.8,21.4,3.0,37.1,,W,,1009.6,0.0,4555.3
2014-09-16,11.2,21.1,2.1,46.8,,WSW,,1005.7,0.0,4350.7
2014-09-17,10.5,19.2,3.7,42.3,,W,,996.7,0.6,2926.8
2014-09-18,10.7,15.3,3.3,41.4,,W,,997.0,0.0,3233.6
2014-09-19,7.9,13.5,1.3,40.4,,SW,,999.6,0.0,4493.5
2014-09-20,6.0,15.4,-3.8,53.2,,W,,1007.6,0.0,5273.2
2014-09-21,9.4,16.9,0.3,47.7,,SW,,1003.2,0.0,4878.7
2014-09-22,9.6,18.2,3.3,56.9,,ENE,,1001.5,0.0,4739.3
2014-09-23,8.4,16.9,0.7,65.4,,SW,,1006.2,0.4,4939.1
2014-09-24,7.8,11.9,4.3,70.6,,NNE,,1014.7,0.0,2673.6
2014-10-01,11.1,18.9,4.1,65.3,,,,1018.9,0.0,5251.2
2014-10-02,11.1,15.5,8.9,73.5,,,,1020.9,2.4,1732.5
2014-10-03,10.1,11.9,8.4,87.5,,,,1018.0,10.0,786.2
2014-10-04,13.6,17.1,11.2,86.6,,,,1012.2,0.0,2523.8
2014-10-05,13.9,18.1,11.0,87.6,,,,1009.3,0.0,2582.8
2014-10-06,16.0,24.8,10.8,64.9,,,,1007.4,0.2,5426.5
2014-10-07,12.3,17.2,5.4,63.5,,,,1007.0,0.0,3507.0
2014-10-08,8.2,13.9,2.4,73.0,,,,1010.6,0.2,2465.8
2014-10-09,8.5,14.7,5.3,75.7,,,,1010.4,3.6,3203.0
2014-10-10,10.9,19.4,0.7,54.7,,,,1008.2,0.0,6029.0
2014-10-11,13.1,19.4,4.2,36.1,,,,1007.0,0.0,5745.8
2014-10-12,13.8,19.4,5.2,31.7,,,,1005.2,0.0,4934.8
2014-10-13,15.4,22.1,9.7,24.8,,,,1002.3,0.0,6313.7
2014-10-14,12.4,20.6,2.6,36.2,,,,1008.5,0.0,6328.2
2014-10-15,17.3,25.3,9.3,43.0,,,,1000.1,0.0,6293.8
2014-10-16,17.2,23.0,7.5,33.7,,,,1000.8,0.0,5355.4
2014-10-17,14.7,21.9,4.6,39.8,,,,1002.1,0.0,5610.3
2014-10-18,12.1,17.2,8.1,72.4,,,,1003.3,2.4,5146.5
2014-10-19,11.8,15.3,9.8,79.1,,,,1011.6,0.2,2951.1
2014-10-20,18.4,25.3,10.4,55.0,,,,1001.6,0.0,5672.5
2014-10-21,19.0,24.9,10.8,43.2,,,,1000.7,0.0,3715.3
2014-10-22,17.6,23.8,9.7,43.0,,,,1006.1,0.0,5227.8
2014-10-23,13.6,22.7,4.8,47.0,,,,1013.3,0.0,6885.6
2014-10-24,16.8,29.1,3.0,43.7,,,,1010.4,0.0,7007.6
2014-10-25,19.3,30.1,5.3,38.9,,,,1001.1,0.0,7039.3
2014-10-26,18.9,27.8,7.5,27.5,,,,1000.1,0.0,6177.3
2014-10-27,17.2,24.8,8.9,32.1,,,,1003.7,0.0,7161.8
2014-10-28,17.0,23.9,11.1,49.6,,,,997.6,0.8,3817.3
2014-10-29,13.6,18.4,7.0,38.1,,,,991.0,0.0,7020.9
2014-10-30,9.5,12.8,6.4,36.0,,,,995.4,0.0,4904.1
2014-10-31,6.9,12.0,1.6,47.5,,,,1014.8,0.0,6811.8
2014-11-01,6.3,12.2,-0.4,55.2,,,,1028.6,0.0,6232.5
2014-11-02,8.8,16.3,0.1,58.2,,,,1024.1,0.0,7020.8
2014-11-03,12.9,20.6,8.1,58.5,,,,1007.8,0.2,6493.3
2014-11-04,15.4,22.3,8.1,37.5,,,,1003.8,0.0,7048.3
2014-11-05,14.4,23.4,6.8,46.2,,,,1001.4,0.0,6549.6
2014-11-06,18.5,25.2,9.2,35.8,,,,1002.0,0.0,6051.5
2014-11-07,16.0,22.3,6.2,31.8,,,,1005.1,0.0,7511.1
2014-11-08,14.9,23.5,3.8,36.5,,,,1009.8,0.0,7760.5
2014-11-09,17.8,26.6,5.2,37.7,,,,1003.1,0.0,7094.4
2014-11-10,21.9,28.9,15.7,28.1,,,,999.5,0.0,6556.0
2014-11-11,21.8,25.7,12.2,32.0,,,,1005.7,0.0,5885.7
2014-11-12,16.7,27.6,5.9,53.4,,,,1011.9,0.0,7742.4
2014-11-13,20.5,27.3,10.1,43.3,,,,996.1,0.0,4962.6
2014-11-14,19.1,24.0,12.9,29.7,,,,996.3,0.0,5560.3
2014-11-15,14.7,22.0,6.4,36.7,,,,1005.8,0.0,7609.1
2014-11-16,15.1,24.6,4.1,45.5,,,,1010.9,0.0,7899.2
2014-11-17,20.9,29.0,10.3,34.2,,,,1005.7,0.0,8229.3
2014-11-18,21.3,26.2,12.6,27.6,,,,1001.1,0.0,7372.3
2014-11-19,16.3,23.6,9.1,49.8,,,,995.9,0.8,4184.8
2014-11-20,16.7,23.4,11.6,37.2,,,,1001.9,0.0,8308.8
2014-11-21,19.2,26.7,9.4,29.2,,,,1003.3,0.0,8472.9
2014-11-22,17.2,23.5,10.3,33.7,,,,1006.9,0.0,8275.6
2014-11-23,18.8,24.9,9.8,43.7,,,,1003.9,0.0,5447.1
2014-11-24,19.6,27.2,10.8,40.2,,,,999.7,1.0,7336.3
2014-11-25,13.1,17.7,7.0,44.1,,,,1007.0,0.2,6148.5
2014-11-26,15.2,25.7,3.0,46.2,,,,1011.2,0.0,8484.8
2015-09-01,5.4,17.1,-4.8,47.4,0.3,,11.3,1022.1,0.0,3732.0
2015-09-02,7.0,16.6,-0.8,50.0,1.3,,30.6,1017.2,0.0,3707.0
2015-09-03,8.0,17.8,-2.1,45.3,4.6,,32.2,1012.7,0.0,3746.0
2015-09-04,10.5,19.9,2.2,48.3,3.3,,22.5,1015.2,0.0,3786.0
2015-09-05,13.6,27.8,0.8,41.2,1.9,,20.9,1002.1,0.0,3865.0
2015-09-06,11.9,15.9,6.1,40.8,7.9,,33.8,1002.0,0.0,2749.0
2015-09-07,9.5,17.9,1.3,56.8,3.6,,29.0,997.0,0.0,2436.0
2015-09-08,6.3,11.2,1.5,52.7,4.3,,40.2,999.1,0.8,2131.0
2015-09-09,6.2,12.1,0.5,39.3,11.9,,45.1,1001.1,0.0,4054.0
2015-09-10,4.7,7.7,1.9,48.6,18.8,,62.8,1002.3,0.6,3088.0
2015-09-11,5.3,15.2,-6.8,46.4,6.6,,43.5,1008.6,0.0,3771.8
2015-09-12,11.6,18.3,1.7,37.4,9.2,,43.5,1008.5,0.0,4291.3
2015-09-13,10.6,17.2,0.2,30.6,6.9,,40.2,1005.2,0.0,4357.3
2015-09-14,8.9,13.9,2.1,32.0,5.1,,41.8,996.0,0.0,1650.5
2015-09-15,4.3,8.6,-1.4,64.6,4.6,,25.7,1003.3,0.0,3393.5
2015-09-16,7.2,14.2,0.3,43.5,8.0,,38.6,1002.6,0.2,4487.4
2015-09-17,6.7,12.0,0.7,54.8,6.3,,35.4,1007.9,0.0,3355.8
2015-09-18,6.3,15.5,-3.7,56.7,4.8,,33.8,1009.9,0.0,4627.8
2015-09-19,7.9,15.8,-0.2,51.0,5.2,,25.7,1012.5,0.0,4514.3
2015-09-20,7.0,14.3,-0.2,64.6,9.8,,45.1,1016.5,0.0,4696.8
2015-09-21,7.8,11.1,4.8,81.7,6.5,,25.7,1018.9,4.0,1583.5
2015-09-22,9.2,13.2,5.9,81.7,8.2,,32.2,1015.3,0.0,1519.3
2015-09-23,12.7,19.7,7.2,66.4,4.8,,19.3,1006.1,0.0,4219.2
2015-09-24,10.4,17.9,3.7,69.7,9.7,,40.2,1009.6,0.2,4704.8
2015-09-25,12.1,17.6,7.0,66.7,6.3,,30.6,1010.3,0.4,3779.8
2015-09-26,9.5,17.2,2.4,70.9,10.1,,41.8,1009.3,0.0,3610.2
2015-09-27,12.5,18.1,5.6,59.1,5.9,,35.4,999.9,0.0,3615.0
2015-09-28,9.6,12.5,6.8,74.8,14.1,,48.3,1000.2,7.0,2823.2
2015-09-29,8.4,15.2,5.2,65.4,10.0,,35.4,1008.8,0.0,4741.1
2015-09-30,11.1,19.1,5.3,69.2,6.4,,29.0,1001.3,0.0,3753.3
2015-10-01,8.5,12.0,3.1,55.1,16.3,,48.3,1015.0,0.0,4940.9
2015-10-02,5.5,11.4,-1.3,62.8,7.0,,33.8,1022.7,0.0,5367.3
2015-10-03,7.6,15.7,0.3,58.8,14.6,,48.3,1015.5,0.0,5640.3
2015-10-04,10.7,16.8,7.3,61.9,16.3,,49.9,1006.7,0.2,3562.2
2015-10-05,12.4,19.2,5.8,55.4,4.9,,40.2,1004.5,0.6,5534.3
2015-10-06,10.5,16.9,2.4,37.7,6.4,,43.5,1005.2,0.0,5484.3
2015-10-07,7.0,14.2,1.2,56.1,5.9,,45.1,1009.9,0.0,4610.3
2015-10-08,6.8,14.1,-0.2,57.9,5.9,,30.6,1017.6,0.2,5407.4
2015-10-09,8.4,15.2,0.5,57.1,5.9,,38.6,1025.0,0.0,4907.1
2015-10-10,7.4,16.3,-1.2,65.5,5.2,,32.2,1028.2,0.0,5913.8
2015-10-11,9.6,18.6,0.5,59.2,6.9,,30.6,1020.8,0.0,6088.4
2015-10-12,14.5,22.7,3.2,45.0,10.6,,41.8,1004.2,0.0,6007.5
2015-10-13,16.6,23.9,7.2,42.2,5.8,,33.8,996.0,0.0,5783.2
2015-10-14,12.7,19.7,6.4,49.0,6.6,,40.2,1000.4,0.0,4714.1
2015-10-15,8.0,11.8,3.7,56.6,14.4,,45.1,1012.1,0.0,3763.8
2015-10-16,7.7,14.6,0.7,51.4,4.4,,25.7,1017.6,0.0,4861.4
2015-10-17,12.1,24.2,-0.2,44.4,3.1,,25.7,1014.4,0.0,6554.3
2015-10-18,16.6,27.2,3.6,33.0,4.7,,30.6,1002.5,0.0,6563.2
2015-10-19,16.0,25.3,5.4,40.5,5.0,,32.2,999.3,0.0,6537.9
2015-10-20,13.6,20.1,8.9,49.1,8.8,,33.8,1004.5,0.0,5896.8
2015-10-21,9.7,15.2,6.3,66.6,9.2,,41.8,1007.8,0.0,3295.1
2015-10-22,6.6,10.8,2.4,59.0,13.7,,43.5,1019.7,0.0,4354.7
2015-10-23,5.7,12.6,-1.2,56.4,6.6,,29.0,1023.4,0.0,6304.7
2015-10-24,9.5,18.4,6.3,85.9,14.5,NNE,38.2,1018.7,1.3,3886.5
2015-10-25,13.2,24.5,1.8,75.9,7.9,ESE,39.1,1008.9,0.0,0.0
2015-10-26,14.7,25.6,2.8,51.7,7.4,O,32.6,1011.8,0.0,0.0
2015-10-27,19.6,27.8,13.9,45.8,10.5,S,34.6,1007.0,0.0,0.0
2015-10-28,17.1,27.4,6.9,39.4,14.9,OSO,44.7,1009.7,0.0,0.0
2015-10-29,9.4,19.4,-1.1,67.7,11.5,S,48.3,1016.8,0.0,0.0
2015-10-30,11.2,19.8,1.5,48.8,11.5,SSO,48.3,1015.8,0.0,0.0
2015-10-31,16.6,22.7,4.9,44.7,8.2,SSO,32.6,1012.7,0.0,0.0
2015-11-01,13.6,21.1,4.9,46.3,7.9,,33.8,1013.9,0.0,7236.3
2015-11-02,13.6,24.3,5.5,51.6,9.2,,49.9,1007.4,0.0,7317.8
2015-11-03,13.2,23.0,3.4,47.1,5.0,,33.8,1017.1,0.0,7434.8
2015-11-04,16.9,28.3,5.2,31.9,5.7,,35.4,1014.4,0.0,7543.3
2015-11-05,17.6,26.9,7.9,39.3,8.1,,35.4,1014.1,0.0,12151.5
2015-11-06,21.4,32.7,10.3,39.6,4.1,,30.6,1006.2,0.0,7690.4
2015-11-07,24.1,33.3,13.7,25.5,5.4,,37.0,998.7,0.0,7589.0
2015-11-08,22.9,30.4,16.8,29.0,10.1,,41.8,999.5,0.0,7693.8
2015-11-09,20.5,27.3,10.1,31.9,8.4,,43.5,1001.2,0.0,7208.3
2015-11-10,19.8,27.6,11.8,34.3,5.8,,40.2,997.7,0.0,7792.5
2015-11-11,22.0,28.5,13.4,26.1,6.3,,38.6,998.7,0.0,7339.5
2015-11-12,17.8,28.5,10.7,25.6,11.5,,45.1,997.2,0.0,7850.4
2015-11-13,15.0,20.8,8.9,25.9,6.0,,32.2,999.9,0.0,5271.5
2015-11-14,9.5,18.2,2.3,54.8,5.2,,40.2,1004.2,0.0,976.3
2015-11-15,20.1,28.1,9.6,46.2,11.1,SSO,42.8,999.8,0.0,0.0
2015-11-16,22.2,30.4,10.9,39.0,10.6,SSO,62.1,997.6,0.0,0.0
2015-11-17,16.5,22.8,9.6,35.3,19.5,SO,55.7,1002.0,0.0,0.0
2015-11-18,12.8,18.8,4.3,49.2,11.3,S,41.0,1003.6,0.0,0.0
2015-11-19,11.9,18.8,1.9,56.0,13.2,SSO,43.7,1008.9,0.0,0.0
2015-11-20,15.6,21.1,8.1,60.1,6.8,OSO,41.0,1001.8,0.3,0.0
2015-11-21,12.6,17.3,7.1,82.9,8.8,SE,38.2,1002.5,0.3,0.0
2015-11-22,16.2,27.8,4.6,68.6,9.5,SSO,34.6,1006.9,0.0,0.0
2015-11-23,20.4,32.2,4.7,61.3,6.8,SSE,39.1,1003.0,0.0,0.0
2015-11-24,21.2,31.7,10.4,48.0,8.4,S,36.4,1000.1,0.0,0.0
2015-11-25,18.7,28.1,9.7,59.7,6.0,SSE,29.6,1003.4,0.0,0.0
2015-11-26,18.9,28.0,8.8,58.9,6.4,SSO,35.5,1005.8,0.0,0.0
2015-11-27,17.1,26.8,7.9,55.9,9.2,S,38.2,1009.9,0.0,0.0
2015-11-28,16.0,26.1,7.1,62.1,9.1,ESE,41.0,1012.9,0.0,0.0
2015-11-29,19.6,32.6,3.7,55.3,7.2,SE,36.4,1010.7,0.0,0.0
2015-11-30,22.3,33.1,10.1,51.2,9.6,SSE,39.1,1004.1,0.0,0.0
2017-08-01,6.3,12.0,-1.9,0.0,8.5,SW,48.3,0.0,0.3,0.0
2017-08-02,7.9,15.2,1.4,0.0,4.8,W,35.4,0.0,0.0,0.0
2017-08-03,15.6,19.9,12.3,0.0,6.6,N,46.7,0.0,0.0,0.0
2017-08-04,8.9,19.0,0.3,0.0,11.4,W,56.3,0.0,0.0,0.0
2017-08-05,9.6,17.4,5.0,55.0,4.0,SSE,42.8,1002.7,0.0,0.0
2017-08-06,8.3,13.8,0.4,0.0,6.0,WSW,25.7,0.0,0.0,0.0
2017-08-07,6.8,19.4,-2.6,0.0,4.5,WNW,35.4,0.0,0.0,0.0
2017-08-08,9.8,19.4,2.1,0.0,3.4,WNW,33.8,0.0,0.0,0.0
2017-08-09,7.4,16.6,0.0,0.0,2.6,WSW,19.3,0.0,0.0,0.0
2017-08-10,8.6,16.7,3.4,0.0,3.9,NE,25.7,0.0,0.3,0.0
2017-08-11,10.3,15.8,2.4,0.0,4.8,SW,27.4,0.0,0.0,0.0
2017-08-12,7.6,15.1,0.8,69.3,9.9,O,38.2,1005.9,0.0,0.0
2017-08-13,8.5,15.7,-0.7,63.9,15.5,O,53.8,991.8,0.3,0.0
2017-08-14,8.9,13.2,4.9,52.8,12.9,OSO,52.9,998.6,0.0,0.0
2017-08-15,8.4,13.6,-0.8,54.1,12.9,SSO,53.8,1005.8,0.0,0.0
2017-08-16,6.2,16.2,-2.8,66.4,3.7,SSO,27.6,1007.5,0.0,0.0
2017-08-17,9.8,14.6,7.5,71.5,8.2,SE,50.2,1002.8,1.5,0.0
2017-08-18,12.4,16.7,7.1,53.6,24.4,O,72.0,990.4,0.0,0.0
2017-08-19,7.1,12.9,0.5,53.0,15.4,OSO,60.3,1001.1,0.0,0.0
2017-08-20,15.3,19.2,8.1,36.6,14.2,OSO,49.3,993.5,0.0,0.0
2017-08-21,13.0,22.1,1.2,41.3,22.5,O,74.5,991.5,0.0,0.0
